	salami_id	Album	Album Artist	Artist	Artwork Count	BPM	Bit Rate	Comments	Compilation	Composer	Date Added	Date Modified	Disc Count	Disc Number	File Folder Count	Genre	Grouping	Kind	Library Folder Count	Location	Name	Persistent ID	Play Count	Play Date	Play Date UTC	Sample Rate	Size	Sort Album	Sort Album Artist	Sort Artist	Sort Name	Total Time	Track Count	Track ID	Track Number	Track Type	Volume Adjustment	Year	salami_length	youtube_id	youtube_length	coverage	coverage_percent	onset_in_youtube	onset_in_salami	file_name
127	458	The Blue Box: Blue Note's Best		Sidney Bechet			192	From CD	True	George Gershwin, Ira Gershwin, Dubose Heyward	2010-04-24 22:03:48	2006-09-30 23:31:30	4.0	1.0	5	Jazz - Dixieland		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/The%20Blue%20Box_%20Blue%20Note's%20Best/Summertime.mp3	Summertime	8CA320D3143E2E32				44100	6103003	Blue Box: Blue Note's Best				254197	9.0	203689	4.0	File		1997.0	254.1975833333333	Po8J4NBdiSc	257.0	93.6	0.36821750534607106	92.2	90.5	Sidney Bechet - Summertime-Po8J4NBdiSc.mp3
128	460	A Portrait of New Orleans Jazz		Jimmie Noone and his New Orleans Band			192	From W	True		2010-04-24 22:03:25	2006-09-30 23:37:08	2.0	2.0	5	Jazz - Dixieland		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/A%20Portrait%20of%20New%20Orleans%20Jazz/Way%20Down%20Yonder%20in%20New%20Orleans.mp3	Way Down Yonder in New Orleans	360CD042A5ACEA04				44100	4278756	Portrait of New Orleans Jazz				178259	24.0	202429	13.0	File			178.26491666666664	ptCuv5WvifY	180.0	174.2	0.97719732663793	0.6	0.6	Way Down Yonder in New Orleans-ptCuv5WvifY.mp3
129	462	A Portrait of New Orleans Jazz		Jelly Roll Morton			192	From W	True		2010-04-24 22:03:25	2006-09-30 23:37:00	2.0	1.0	5	Jazz - Dixieland		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/A%20Portrait%20of%20New%20Orleans%20Jazz/The%20Pearls.mp3	The Pearls	15244AD3785C76EE				44100	4960844	Portrait of New Orleans Jazz			Pearls	206680	24.0	202411	19.0	File		1997.0	206.686125	XuNxOjFX8oI	205.0	198.8	0.9618449230687351	1.1	0.7	Jelly Roll Morton ~ The Pearls 1927-XuNxOjFX8oI.mp3
130	464	A Portrait of New Orleans Jazz		Willie Jackson			192	From W	True		2010-04-24 22:03:24	2006-09-30 23:36:58	2.0	1.0	5	Jazz - Dixieland		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/A%20Portrait%20of%20New%20Orleans%20Jazz/She%20Keeps%20It%20Up%20All%20The%20Time.mp3	She Keeps It Up All The Time	FFD99249A5228533				44100	4258061	Portrait of New Orleans Jazz				177397	24.0	202396	13.0	File		1997.0	177.402875	6g6UehIKO-E	179.0	172.8	0.9740541127081509	0.3	0.3	She Keeps It Up All The Time-6g6UehIKO-E.mp3
131	466	25 Great Jazz Trumpeters 1923-1945		Bob Crosby's Bob Cats			160	From CD	True	Yank Lawson	2010-04-24 22:03:21	2006-10-03 23:48:36			5	Jazz - Dixieland		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/25%20Great%20Jazz%20Trumpeters%201923-1945/Five%20Point%20Blues.mp3	Five Point Blues	6F33E5A65D9CF36A				44100	3704838					185129	25.0	202105	12.0	File			185.1298	Y8do5iMTEQI	191.0	38.8	0.20958268198852914	14.4	8.5	Bob Crosby's Bob Cats - Five Point Blues (1938)-Y8do5iMTEQI.mp3
132	468	Soultrane		John Coltrane			192	From CD		Count Basie/Tadd Dameron	2010-04-24 22:04:57	2006-09-30 23:30:56			5	Jazz - Hard Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/John%20Coltrane/Soultrane/Good%20Bait.mp3	Good Bait	879132A7E3F5D24F				44100	17498194					728999	5.0	209702	1.0	File		1958.0	728.9992083333333	oQcCefkIHGA	730.0	378.8	0.5196164764925156	0.6	1.5	John Coltrane - GOOD BAIT-oQcCefkIHGA.mp3
133	472	Ritual		Art Blakey			192	From CD			2010-04-24 22:02:32	2006-09-30 23:31:22			5	Jazz - Hard Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Art%20Blakey/Ritual/Sam's%20Tune.mp3	Sam's Tune	D74ABFF0C8C58371				44100	8458327					352339	9.0	198958	5.0	File		1988.0	352.339625	UdegVsrO6Ac	352.0	346.5	0.9834261474280674	0.5	0.5	ART BLAKEY & THE JAZZ MESSENGERS - SAM'S TUNE-UdegVsrO6Ac.mp3
134	474	The Best Blue Note Album In The World... Ever!		Dexter Gordon			160	From CD	True	Dexter Gordon	2010-04-24 22:03:47	2006-09-30 23:31:28	2.0	2.0	5	Jazz - Hard Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/The%20Best%20Blue%20Note%20Album%20In%20The%20World.._/Soy%20Califa.mp3	Soy Califa	330746ABD2E688EE				44100	7735549	Best Blue Note Album In The World... Ever!				386664	10.0	203638	5.0	File		1999.0	386.6645	C-o8EeITzYM	385.0	380.0	0.9827641275576112	1.2	0.4	Soy Califa - Dexter Gordon-C-o8EeITzYM.mp3
135	476	The Complete Concert 1964: My Funny Valentine + Four & More		Miles Davis			160	From CD		Victor Feldman	2010-04-24 22:05:14	2006-09-30 23:31:04	2.0	2.0	5	Jazz - Hard Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Miles%20Davis/The%20Complete%20Concert%201964_%20My%20Funny%20Vale/Joshua.mp3	Joshua	52636DB11D8A4608				44100	11422992	Complete Concert 1964: My Funny Valentine + Four & More				571036	8.0	211757	3.0	File		1964.0	571.03675	0XNvvKo3Ov8	572.0	341.0	0.5971594647805067	0.1	1.1	Joshua (Live at Philharmonic Hall, New York, NY - February 1964)-0XNvvKo3Ov8.mp3
136	478	My Point Of View		Herbie Hancock			192	From CD		Herbie Hancock	2010-04-24 22:04:40	2006-09-30 23:30:36			5	Jazz - Hard Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Herbie%20Hancock/My%20Point%20Of%20View/A%20Tribute%20To%20Someone.mp3	A Tribute To Someone	94A65963CDDC6D96				44100	12603710				Tribute To Someone	525061	6.0	208679	2.0	File		1963.0	525.06125	BVF2H3s_Mk0	525.0	379.3	0.7223919114198583	0.6	0.5	A tribute to someone - Herbie Hancock-BVF2H3s_Mk0.mp3
137	480	Live At The Village Vanguard		Chucho Valdés			192	From CD		Lorenz Hart/Richard Rodgers	2010-04-24 22:03:19	2006-09-30 23:31:14			5	Jazz - Latin Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Chucho%20Valde%CC%81s/Live%20At%20The%20Village%20Vanguard/My%20Funny%20Valentine.mp3	My Funny Valentine	4C1589CDC2D8DB39				44100	8109817					337815	9.0	201856	4.0	File		1999.0	337.81554166666666	9r31Vlw4MkY	338.0	336.9	0.9972898178036756	0.1	0.1	My Funny Valentine (Live)-9r31Vlw4MkY.mp3
138	482	The Prosthetic Cubans		Marc Ribot & Los Cubanos Postizos			128	From UoM			2010-04-24 22:05:07	2006-09-30 23:35:44			5	Jazz - Latin Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Marc%20Ribot%20&%20Los%20Cubanos%20Postizos/The%20Prosthetic%20Cubans/Los%20Teenagers%20Bailan%20Changui.mp3	Los Teenagers Bailan Changui	F1EA78A68FF11405				44100	4632704	Prosthetic Cubans				289462	10.0	210830	6.0	File		1998.0	289.4754375	I38lOVzRZDU	289.0	285.5	0.9862667536343216	0.9	0.5	Marc Ribot Y Los Cubanos Postizos - Los Teenagers Bailan Changui-I38lOVzRZDU.mp3
139	484	A Night Out With Verve - Disc 2 - Dining		Antônio Carlos Jobim			203	From W	True		2010-04-24 22:03:23	2006-10-03 23:15:20			5	Jazz - Latin Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/A%20Night%20Out%20With%20Verve%20-%20Disc%202%20-%20Dining/A%CC%81gua%20De%20Beber.mp3	Água De Beber	13A91A4030C5F820				44100	3593751	Night Out With Verve - Disc 2 - Dining				141113	15.0	202204	14.0	File		1996.0	141.06666666666666	O0gzsR-40Bw	142.0	134.9	0.9562854442344046	0.5	0.3	Astrud Gilberto - Água de Beber-O0gzsR-40Bw.mp3
140	486	Jazz Samba		Stan Getz & Charlie Byrd			192	From CD		Byrd	2010-04-24 22:05:34	2006-09-30 23:31:22			5	Jazz - Latin Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Stan%20Getz%20&%20Charlie%20Byrd/Jazz%20Samba/Samba%20Dees%20Days.mp3	Samba Dees Days	04F6829A18402504				44100	5208320					216920	7.0	213227	2.0	File		1963.0	216.92083333333332	4QXGeuNRHLE	216.0	209.9	0.9676341215113042	3.7	0.3	Stan Getz & Charlie Byrd - Samba Dees Days-4QXGeuNRHLE.mp3
141	490	Calle 54		Eliane Elías			192	From CD	True		2010-04-24 22:03:31	2006-10-03 20:48:32	2.0	1.0	5	Jazz - Latin Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/Calle%2054/Samba%20Triste.mp3	Samba Triste	08D2943AEFDA29EC				44100	7514808					313025	8.0	203080	2.0	File		2000.0	313.0253333333333	fJslbjCzVJk	345.0	304.0	0.9711674028513134	32.0	1.1	Eliane Elias - Samba Triste-fJslbjCzVJk.mp3
142	492	Getz Au Go Go		Stan Getz & Astrud Gilberto			192	From CD		Antonio Carlos Jobim & Vinicius De Moraes	2010-04-24 22:05:32	2006-09-30 23:30:52			5	Jazz - Latin Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Stan%20Getz%20&%20Astrud%20Gilberto/Getz%20Au%20Go%20Go/Eu%20E%20Voce.mp3	Eu E Voce	08170ABC5A03D89D				44100	3664826					152607	10.0	213155	3.0	File		1964.0	152.607375	x5z9GGpYDKc	154.0	139.0	0.9108340930443236	0.4	0.2	Stan Getz  EU E VOCE-x5z9GGpYDKc.mp3
143	494	Soul Serenade	The Derek Trucks Band	The Derek Trucks Band	1.0		320	From W		Mongo Santamaria	2010-04-23 23:10:47	2008-04-21 22:16:38			5	Jazz - Post-Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Derek%20Trucks%20Band/Soul%20Serenade/Afro%20Blue.mp3	Afro Blue	052479140B364223				44100	13746116		Derek Trucks Band	Derek Trucks Band		342125	7.0	59134	4.0	File		2003.0	342.0473469387755	UFNCC3XpPjg	342.0	336.5	0.9837819325645334	0.4	0.3	Soul Serenade - Afro Blue-UFNCC3XpPjg.mp3
144	496	Charlie Hunter		Charlie Hunter			192	From CD		Charlie Hunter	2010-04-24 22:03:16	2006-09-30 23:30:36			5	Jazz - Post-Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Charlie%20Hunter/Charlie%20Hunter/Al%20Green.mp3	Al Green	3A64B54A5BA1F60D				44100	8155547					339722	9.0	201433	3.0	File		2000.0	339.7224583333333	HD5nHtltdN0	340.0	333.9	0.9828611321079622	0.2	0.2	Al Green-HD5nHtltdN0.mp3
145	498	Just Friends		Oliver Jones & Clark Terry			192	From CD			2010-04-24 22:05:17	2006-09-30 23:31:02			5	Jazz - Post-Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Oliver%20Jones%20&%20Clark%20Terry/Just%20Friends/In%20My%20Solitude.mp3	In My Solitude	A133115CAA6DE001				44100	6949305					289462	10.0	212057	3.0	File			289.462875	1G-zEp6iErY	289.0	283.1	0.9780183382756772	0.5	0.5	In My Solitude (feat. Clark Terry)-1G-zEp6iErY.mp3
146	502	Just Friends		Oliver Jones & Clark Terry			192	From CD			2010-04-24 22:05:17	2006-09-30 23:31:06			5	Jazz - Post-Bop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Oliver%20Jones%20&%20Clark%20Terry/Just%20Friends/Last%20Night%20In%20Rio.mp3	Last Night In Rio	B8E71EE54DF77100				44100	8494712					353854	10.0	212066	4.0	File			353.8547083333333	DyUlp_4bV0c	354.0	349.4	0.9874109112344016	0.4	0.4	Clark Terry, 'Last Night in Rio'-DyUlp_4bV0c.mp3
147	508	Steady Groovin'		Soulive			192	From CD			2010-04-24 22:05:26	2007-07-09 19:29:04			5	Jazz - Soul Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Soulive/Steady%20Groovin'/First%20Street.mp3	First Street	72549E444C671CB1				44100	9637012					401449	11.0	212834	9.0	File		2005.0	401.4498333333333	6nYI0a-pZM0	402.0	379.8	0.9460708872299944	0.5	0.5	Soulive First street-6nYI0a-pZM0.mp3
148	510	The Grant Green Collection		Grant Green			192	From CD			2010-04-24 22:04:38	2006-09-30 23:31:26			5	Jazz - Soul Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Grant%20Green/The%20Grant%20Green%20Collection/Somewhere%20In%20The%20Night.mp3	Somewhere In The Night	B9779D7821741DA4				44100	11619362	Grant Green Collection				484048	6.0	208388	5.0	File			484.049	fDfFjsUN8e4	482.0	370.7	0.7658315583752884	9.0	9.5	Somewhere In The Night (Rudy Van Gelder Edition _ Remastered 2009)-fDfFjsUN8e4.mp3
149	512	Song For My Father		Horace Silver			192	From CD		Horace Silver	2010-04-24 22:04:43	2006-09-30 23:31:24			5	Jazz - Soul Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Horace%20Silver/Song%20For%20My%20Father/Sighin'%20And%20Cryin'.mp3	Sighin' And Cryin'	BDC6A14EB259511D				44100	7818267					325668	10.0	209012	9.0	File		1999.0	325.66858333333334	CWHSKcVgEXM	326.0	319.4	0.980751648595722	0.3	0.3	Sighin' And Cryin' (Rudy Van Gelder Edition_1999 Digital Remaster)-CWHSKcVgEXM.mp3
150	514	The Big Beat		Art Blakey			192	From CD		Bill Hardman	2010-04-24 22:02:33	2006-09-30 23:31:20			5	Jazz - Soul Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Art%20Blakey/The%20Big%20Beat/Politely.mp3	Politely	4EDBD180C81648DF				44100	8749263	Big Beat				364460	7.0	198994	3.0	File		1960.0	364.46041666666673	i_sHjNcIrOs	371.0	359.7	0.9869384535357631	5.7	0.5	Art Blakey & the Jazz Messengers - Politely-i_sHjNcIrOs.mp3
151	518	Joe Cool's Blues		Wynton Marsalis			192	From CD		Vince Guaraldi	2010-04-24 22:05:51	2006-09-30 23:31:08			5	Jazz - Soul Jazz		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Wynton%20Marsalis/Joe%20Cool's%20Blues/Little%20Birdie.mp3	Little Birdie	D8B3E7A54A29390F				44100	6339316					264045	13.0	214289	11.0	File		1994.0	264.04575	5NXI9v7Rhzw	261.0	258.6	0.9793757331826021	0.4	0.3	Wynton Marsalis - Little Bird-5NXI9v7Rhzw.mp3
152	520	The Blue Note Years - Volume 1 - Boogie Blues & Bop		"Meade ""Lux"" Lewis"			160	From CD	True	"Meade ""Lux"" Lewis 1905-1964"	2010-04-24 22:03:48	2006-09-30 23:30:46	14.0	1.0	5	Jazz - Swing		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Compilations/The%20Blue%20Note%20Years%20-%20Volume%201%20-%20Boogie/Chicago%20Flyer.mp3	Chicago Flyer	7DE78D3974FDB90F				44100	4819779	Blue Note Years - Volume 1 - Boogie Blues & Bop				240875	18.0	203725	2.0	File		1944.0	240.8751	mOTFeagqd-s	243.0	233.5	0.9693820573400904	1.3	0.5	Meade Lux Lewis -  Chicago Flyer-mOTFeagqd-s.mp3
153	522	The Complete Pablo Solo Masterpieces		Art Tatum			160	From CD		Gershwin	2010-04-24 22:02:38	2006-09-30 23:30:52	7.0	2.0	5	Jazz - Swing		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Art%20Tatum/The%20Complete%20Pablo%20Solo%20Masterpieces/Embraceable%20You.mp3	Embraceable You	764FE630DF64F9A5				44100	5406969	Complete Pablo Solo Masterpieces				270236	17.0	199228	1.0	File			270.23675	BeJX2QV_5VA	268.0	261.3	0.9669299234837602	0.7	0.2	Embraceable You (1953) by Art Tatum-BeJX2QV_5VA.mp3
154	524	The Complete Decca Recordings		Billie Holiday		192.0	160	From CD		Arthur Herzog (Jr.)-Billie Holiday	2010-04-24 22:02:56	2006-09-30 23:30:56	2.0	2.0	5	Jazz - Swing		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Billie%20Holiday/The%20Complete%20Decca%20Recordings/God%20Bless%20The%20Child.mp3	God Bless The Child	8741B200E5B62E0F				44100	3817198	Complete Decca Recordings				190746	24.0	200002	23.0	File		1950.0	190.7461	32kUctRq_so	193.0	185.3	0.971448433283826	0.8	0.5	Billie Holiday ft Gordon Jenkins Orchestra - God Bless The Child (Decca Records 1950)-32kUctRq_so.mp3
155	528	Count Basie & Sarah Vaughan		Count Basie & Sarah Vaughan			192	From CD		Sigler, Hoffman, Wayne	2010-04-24 22:04:00	2006-09-30 23:31:08			5	Jazz - Swing		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Count%20Basie%20&%20Sarah%20Vaughan/Count%20Basie%20&%20Sarah%20Vaughan/Little%20Man%20(You've%20Had%20A%20Busy%20Day).mp3	Little Man (You've Had A Busy Day)	49FD2C4A8B2756CC				44100	7045937					293485	14.0	204688	11.0	File		1961.0	293.48575	_FPTzVv-fog	294.0	288.4	0.9826712199825716	0.5	0.5	Little Man You've Had a Busy Day (Remix)-_FPTzVv-fog.mp3
156	532	To The Teeth		Ani DiFranco			192	From CD		Ani DiFranco	2010-04-23 22:51:48	2006-09-30 22:17:40			5	Modern Folk - Alternative Folk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Ani%20DiFranco/To%20The%20Teeth/Providence.mp3	Providence	DFFD61562D780173				44100	10519120					438204	13.0	18373	12.0	File		1999.0	438.20408333333336	vZKFeI5Q6uA	433.0	379.9	0.8669476493924348	0.5	0.4	Ani DiFranco_Prince 'Providence'-vZKFeI5Q6uA.mp3
157	534	Juno		The Velvet Underground			192	From W	True		2010-04-23 22:56:29	2008-01-29 00:18:16			5	Modern Folk - Alternative Folk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Juno/I'm%20Sticking%20With%20You.mp3	I'm Sticking With You	4528EBA8583C8FC8				44100	3579663			Velvet Underground		149054	19.0	26713	16.0	File			149.06004166666668	H5je_eK0V1w	155.0	141.8	0.9512945147103754	9.4	0.3	Velvet Underground - I'm Sticking With You-H5je_eK0V1w.mp3
158	536	The Past Didn't Go Anywhere		Utah Philips & Ani DiFranco			192	From CD		Utah Phillips & Ani DiFranco	2010-04-23 23:15:12	2006-09-30 22:59:02			5	Modern Folk - Alternative Folk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Utah%20Philips%20&%20Ani%20DiFranco/The%20Past%20Didn't%20Go%20Anywhere/Nevada%20City,%20California.mp3	Nevada City, California	5903D765F7CB7E94				44100	9643331	Past Didn't Go Anywhere				401711	12.0	65686	2.0	File		1996.0	401.71104166666674	-x-S-HzntaY	402.0	380.0	0.9459535850033164	0.4	0.4	Nevada City, Californea--x-S-HzntaY.mp3
159	538	Juno		Kimya Dawson			192	From W	True		2010-04-23 22:56:29	2008-01-29 00:18:16			5	Modern Folk - Alternative Folk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Juno/Sleep.mp3	Sleep	B7E4B13909B34502				44100	1268741					52767	19.0	26728	10.0	File			52.77270833333333	1WoscbUDN2U	53.0	48.9	0.9266153196293856	0.6	0.5	10. Sleep [Instrumental] - JUNO SOUNDTRACK-1WoscbUDN2U.mp3
160	542	SXSW 2007 Showcasing Artists		The Last Town Chorus			192	From W	True		2010-04-23 22:57:13	2007-04-26 14:07:18			5	Modern Folk - Alternative Folk		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/SXSW%202007%20Showcasing%20Artists/Modern%20Love.mp3	Modern Love	89E9777B8AFF1FBD				44100	6400128			Last Town Chorus		266579		27928		File		2007.0	266.50666666666666	sAypnmdiCEk	268.0	261.6	0.9815889533720232	1.8	0.6	'Modern Love' by The Last Town Chorus - Official Video-sAypnmdiCEk.mp3
161	548	Tracy Chapman Collection		Tracy Chapman			192	From CD		Tracy Chapman	2010-04-23 23:14:57	2006-09-30 22:58:18			5	Modern Folk - Singer / Songwriter		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Tracy%20Chapman/Tracy%20Chapman%20Collection/Subcity.mp3	Subcity	EA1EF8FDE3146F7B				44100	7504177					312581	16.0	64987	2.0	File		2001.0	312.58125	2WZiQXPVWho	314.0	309.5	0.9901425629336372	0.5	0.7	Tracy Chapman - Subcity (1989)-2WZiQXPVWho.mp3
162	550	The Black Rider		Tom Waits			320	From W			2010-04-23 23:14:24	2006-09-30 22:57:50			5	Modern Folk - Singer / Songwriter		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Tom%20Waits/The%20Black%20Rider/Gospel%20Train%20(Orchestral).mp3	Gospel Train (Orchestral)	68A01F351D1A7801				44100	6152553	Black Rider				153808	20.0	64129	11.0	File		1993.0	153.73333333333332	XrjexLcQp1s	154.0	147.8	0.9614050303555942	1.0	0.9	Tom Waits - Gospel Train_Orchestra - The Black Rider-XrjexLcQp1s.mp3
163	556	Excerpts From A Love Circus		Lisa Germano			192	From W			2010-04-23 23:02:11	2007-02-02 02:05:26			5	Modern Folk - Singer / Songwriter	Dream Pop	MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Lisa%20Germano/Excerpts%20From%20A%20Love%20Circus/Singing%20To%20The%20Birds.mp3	Singing To The Birds	C33F4AC7B5370B63				44100	6364617					265090	15.0	42076	10.0	File		1996.0	265.09591666666665	HElU_-hb7Cc	267.0	261.5	0.98643541284271	0.6	0.6	Lisa Germano - Singing To The Birds-HElU_-hb7Cc.mp3
164	562	Honey From The Tombs		Amy Millan			192	From W			2010-04-23 22:51:40	2006-12-03 18:15:42			5	Modern Folk - Singer / Songwriter		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Amy%20Millan/Honey%20From%20The%20Tombs/Ruby%20II.mp3	Ruby II	8F604876F7EA5F91				44100	2565729					106814	12.0	17716	3.0	File		2006.0	106.81470833333331	Vh6Chrq80W4	107.0	99.1	0.927774849983597	0.2	0.3	Ruby II-Vh6Chrq80W4.mp3
165	564	What's The 411?		Mary J. Blige			192	From CD			2010-04-23 23:03:03	2006-09-30 22:40:26			5	R&B - Contemporary R&B		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Mary%20J.%20Blige/What's%20The%20411_/Sweet%20Thing.mp3	Sweet Thing	1EE233E0E349BB39				44100	5444021					226742	12.0	43921	6.0	File		1992.0	226.742875	ZxNAuIWalzc	239.0	217.1	0.9574722028200444	18.2	0.4	Mary J Blige - Sweet Thang-ZxNAuIWalzc.mp3
166	566	C Compilation		Jamelia			192	From W	True		2010-04-23 22:55:57	2008-03-25 16:23:54			5	R&B - Contemporary R&B		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/Stop%203.mp3	Stop	8F47EA9D58A3000A				44100	5236927					218096		25789		File		2004.0	218.11020833333333	wYoY40-W7bs	219.0	214.7	0.9843647467975384	0.6	0.5	Jamelia - Stop (lyrics)-wYoY40-W7bs.mp3
167	568	Mama's Gun		Erykah Badu			128	From UoM			2010-04-23 22:59:06	2006-09-30 22:28:32			5	R&B - Contemporary R&B		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Erykah%20Badu/Mama's%20Gun/Green%20Eyes.mp3	Green Eyes	D2983C1181AC436E				44100	9681179					605022	14.0	32467	14.0	File		2000.0	605.03	3EnO9erUo2M	605.0	379.4	0.6270763433218187	0.5	0.5	Erykah Badu - Green Eyes-3EnO9erUo2M.mp3
168	570	Introducing Joss Stone		Joss Stone			198	From W			2010-04-23 23:01:28	2007-03-24 00:38:34			5	R&B - Contemporary R&B		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Joss%20Stone/Introducing%20Joss%20Stone/Bad%20Habit.mp3	Bad Habit	468C4B5B1B495C65				44100	5487937					221204	14.0	39565	9.0	File		2007.0	221.14666666666668	GiU0afQ_ewM	225.0	217.6	0.98396237790908	1.1	1.0	Joss Stone - Bad Habit-GiU0afQ_ewM.mp3
169	572	Cookie: The Anthropological Mixtape		Me'Shell Ndegéocello			192	From W			2010-04-23 23:03:09	2006-09-30 22:40:34			5	R&B - Contemporary R&B		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Me'Shell%20Ndege%CC%81ocello/Cookie_%20The%20Anthropological%20Mixtape/Interlude_%206%20Legged%20Griot%20Trio%20(Wear.mp3	Interlude: 6 Legged Griot Trio (Weariness)	9020B2E27BEE80D4				44100	7057982					294034	16.0	44389	15.0	File		2002.0	294.0395833333333	SCJTK4cKlow	294.0	288.0	0.9794599649990436	0.9	0.9	Interlude - 6 Legged Griot Trio (Weariness)-SCJTK4cKlow.mp3
